Longitude_city1,Latitude_City1,Longitude_City2,Latitude_City2,City1,City2,Month,Passenger_Trips,Aircraft_Trips,Passenger_Load_Factor,Distance_GC_(km),RPKs,ASKs,Seats,Year,Month_num
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,SYDNEY,Jan-86,40139,385,77.3,1167,46842213,60597947,51926,1986,1
146.91647,-36.08078,148.0482,-22.0018,ALBURY,SYDNEY,Jan-86,15558,354,78.1,452,7032216,9004118,19921,1986,1
133.8807,-23.698,130.84178,-12.46283,ALICE SPRINGS,DARWIN,Jan-86,11103,118,65,1305,14489415,22291408,17082,1986,1
133.8807,-23.698,148.0482,-22.0018,ALICE SPRINGS,SYDNEY,Jan-86,5508,58,70.3,2022,11137176,15842356,7835,1986,1
153.02107,-27.47013,122.2359,-17.9614,BRISBANE,CAIRNS,Jan-86,1448,19,72.2,1391,2014168,2789706,2006,1986,1
153.02107,-27.47013,149.12899,-35.282,BRISBANE,CANBERRA,Jan-86,633,8,74.5,956,605148,812279,850,1986,1
153.02107,-27.47013,130.84178,-12.46283,BRISBANE,DARWIN,Jan-86,4557,39,69.5,2852,12996564,18700092,6557,1986,1
153.02107,-27.47013,149.18681,-21.14434,BRISBANE,MACKAY,Jan-86,2075,31,63,797,1653775,2625040,3294,1986,1
153.02107,-27.47013,149.18681,-21.14434,BRISBANE,MELBOURNE,Jan-86,38182,395,82.4,1381,52729342,63991920,46337,1986,1
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,PERTH,Jan-86,826,5,89.7,3615,2985990,3328863,921,1986,1
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,PROSERPINE,Jan-86,6407,81,72.9,895,5734265,7865933,8789,1986,1
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,ROCKHAMPTON,Jan-86,20853,302,70.5,518,10801854,15321779,29579,1986,1
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,SYDNEY,Jan-86,102506,955,72.5,753,77187018,106464852,141388,1986,1
153.02107,-27.47013,150.92905,-31.09048,BRISBANE,TOWNSVILLE,Jan-86,37155,372,85.3,1112,41316360,48436530,43558,1986,1
122.2359,-17.9614,148.0482,-22.0018,BROOME,PERTH,Jan-86,564,10,80.1,1677,945828,1180809,704,1986,1
122.2359,-17.9614,148.0482,-22.0018,CAIRNS,SYDNEY,Jan-86,636,6,73.6,1971,1253556,1703201,864,1986,1
149.12899,-35.282,149.18681,-21.14434,CANBERRA,MELBOURNE,Jan-86,23988,373,59,470,11274360,19109085,40658,1986,1
149.12899,-35.282,148.0482,-22.0018,CANBERRA,SYDNEY,Jan-86,39656,845,56.1,236,9358816,16682381,70688,1986,1
153.11414,-30.29628,148.0482,-22.0018,COFFS HARBOUR,SYDNEY,Jan-86,6981,170,79.3,443,3092583,3899852,8803,1986,1
146.34639,-41.18056,149.18681,-21.14434,DEVONPORT,MELBOURNE,Jan-86,15481,432,79.3,412,6378172,8043092,19522,1986,1
148.60111,-32.25694,148.0482,-22.0018,DUBBO,SYDNEY,Jan-86,4755,146,62,310,1474050,2377500,7669,1986,1
153.39999,-28.01667,148.0482,-22.0018,GOLD COAST,SYDNEY,Jan-86,53664,556,82.7,680,36491520,44125175,64890,1986,1
147.32499,-42.88055,149.18681,-21.14434,HOBART,MELBOURNE,Jan-86,34541,444,75.1,618,21346338,28423885,45993,1986,1
121.46584,-30.74889,148.0482,-22.0018,KALGOORLIE,PERTH,Jan-86,5945,252,62.8,538,3198410,5093010,9467,1986,1
116.846,-20.736,148.0482,-22.0018,KARRATHA,PERTH,Jan-86,12437,223,77.9,1250,15546250,19956675,15965,1986,1
147.15714,-41.42983,149.18681,-21.14434,LAUNCESTON,MELBOURNE,Jan-86,40389,616,69.8,476,19225164,27543215,57864,1986,1
149.18681,-21.14434,122.2359,-17.9614,MELBOURNE,BURNIE,Jan-86,8680,293,72.8,378,3281040,4506923,11923,1986,1
149.18681,-21.14434,153.39999,-28.01667,MELBOURNE,GOLD COAST,Jan-86,25634,188,84.7,1330,34093220,40251736,30264,1986,1
149.18681,-21.14434,142.13649,-34.20684,MELBOURNE,MILDURA,Jan-86,2960,279,39.5,457,1352720,3424608,7494,1986,1
149.18681,-21.14434,148.0482,-22.0018,MELBOURNE,PERTH,Jan-86,38839,279,86.6,2706,105098334,121360663,44849,1986,1
149.18681,-21.14434,148.0482,-22.0018,MELBOURNE,SYDNEY,Jan-86,147237,1370,68,706,103949322,152866650,216525,1986,1
148.0482,-22.0018,148.0482,-22.0018,PERTH,SYDNEY,Jan-86,25013,174,87.1,3284,82142692,94308487,28718,1986,1
148.0482,-22.0018,149.18681,-21.14434,SUNSHINE COAST,MELBOURNE,Jan-86,1778,38,85.1,1454,2585212,3037852,2089,1986,1
148.0482,-22.0018,148.0482,-22.0018,SUNSHINE COAST,SYDNEY,Jan-86,6734,136,79.4,837,5636358,7098688,8481,1986,1
148.0482,-22.0018,150.92905,-31.09048,SYDNEY,TOWNSVILLE,Jan-86,7441,84,89.1,1690,12575290,14113681,8351,1986,1
148.0482,-22.0018,150.92905,-31.09048,SYDNEY,WAGGA WAGGA,Jan-86,4252,158,51.8,367,1560484,3012517,8208,1986,1
138.59863,-34.92866,133.8807,-23.698,ADELAIDE,ALICE SPRINGS,Feb-86,11329,106,76.5,1316,14908964,19488842,14809,1986,2
138.59863,-34.92866,153.02107,-27.47013,ADELAIDE,BRISBANE,Feb-86,2462,33,63.7,1622,3993364,6269017,3865,1986,2
138.59863,-34.92866,149.12899,-35.282,ADELAIDE,CANBERRA,Feb-86,1890,25,70.8,972,1837080,2594746,2669,1986,2
138.59863,-34.92866,130.84178,-12.46283,ADELAIDE,DARWIN,Feb-86,1042,13,55.7,2619,2728998,4899458,1871,1986,2
138.59863,-34.92866,153.39999,-28.01667,ADELAIDE,GOLD COAST,Feb-86,985,12,68.6,1607,1582895,2307427,1436,1986,2
138.59863,-34.92866,149.18681,-21.14434,ADELAIDE,MELBOURNE,Feb-86,56854,599,73.6,643,36557122,49670003,77247,1986,2
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,PERTH,Feb-86,17329,136,85,2120,36737480,43220565,20387,1986,2
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,SYDNEY,Feb-86,33820,321,79.5,1167,39467940,49645208,42541,1986,2
146.91647,-36.08078,148.0482,-22.0018,ALBURY,SYDNEY,Feb-86,12408,310,72.1,452,5608416,7778663,17209,1986,2
133.8807,-23.698,130.84178,-12.46283,ALICE SPRINGS,DARWIN,Feb-86,8147,93,63.3,1305,10631835,16795948,12870,1986,2
133.8807,-23.698,148.0482,-22.0018,ALICE SPRINGS,SYDNEY,Feb-86,3714,50,59.8,2022,7509708,12558040,6211,1986,2
153.02107,-27.47013,122.2359,-17.9614,BRISBANE,CAIRNS,Feb-86,839,10,89.3,1391,1167049,1306886,940,1986,2
153.02107,-27.47013,149.12899,-35.282,BRISBANE,CANBERRA,Feb-86,544,6,82.9,956,520064,627339,656,1986,2
153.02107,-27.47013,130.84178,-12.46283,BRISBANE,DARWIN,Feb-86,172,4,29.9,2852,490544,1640615,575,1986,2
153.02107,-27.47013,149.18681,-21.14434,BRISBANE,MACKAY,Feb-86,1814,25,70.1,797,1445758,2062422,2588,1986,2
153.02107,-27.47013,149.18681,-21.14434,BRISBANE,MELBOURNE,Feb-86,23569,271,76.3,1381,32548789,42658963,30890,1986,2
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,PERTH,Feb-86,159,2,55.2,3615,574785,1041277,288,1986,2
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,PROSERPINE,Feb-86,2570,52,52.4,895,2300150,4389599,4905,1986,2
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,ROCKHAMPTON,Feb-86,17842,244,75.6,518,9242156,12225074,23601,1986,2
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,SYDNEY,Feb-86,92613,814,75.3,753,69737589,92613000,122992,1986,2
153.02107,-27.47013,150.92905,-31.09048,BRISBANE,TOWNSVILLE,Feb-86,29072,325,82.8,1112,32328064,39043556,35111,1986,2
122.2359,-17.9614,148.0482,-22.0018,BROOME,PERTH,Feb-86,579,10,82.2,1677,970983,1181245,704,1986,2
122.2359,-17.9614,148.0482,-22.0018,CAIRNS,SYDNEY,Feb-86,517,7,57.2,1971,1019007,1781481,904,1986,2
149.12899,-35.282,149.18681,-21.14434,CANBERRA,MELBOURNE,Feb-86,30283,475,61.2,470,14233010,23256552,49482,1986,2
149.12899,-35.282,148.0482,-22.0018,CANBERRA,SYDNEY,Feb-86,45612,833,61.5,236,10764432,17503141,74166,1986,2
153.11414,-30.29628,148.0482,-22.0018,COFFS HARBOUR,SYDNEY,Feb-86,5434,146,72.2,443,2407262,3334158,7526,1986,2
130.84178,-12.46283,148.0482,-22.0018,DARWIN,SYDNEY,Feb-86,137,2,67.2,3155,432235,643207,204,1986,2
146.34639,-41.18056,149.18681,-21.14434,DEVONPORT,MELBOURNE,Feb-86,10227,283,76.8,412,4213524,5486359,13316,1986,2
148.60111,-32.25694,148.0482,-22.0018,DUBBO,SYDNEY,Feb-86,5143,140,69.6,310,1594330,2290704,7389,1986,2
153.39999,-28.01667,148.0482,-22.0018,GOLD COAST,SYDNEY,Feb-86,38266,398,80.8,680,26020880,32204059,47359,1986,2
147.32499,-42.88055,149.18681,-21.14434,HOBART,MELBOURNE,Feb-86,24243,288,78.3,618,14982174,19134322,30962,1986,2
121.46584,-30.74889,148.0482,-22.0018,KALGOORLIE,PERTH,Feb-86,6653,233,71.3,538,3579314,5020076,9331,1986,2
116.846,-20.736,148.0482,-22.0018,KARRATHA,PERTH,Feb-86,10114,204,71.1,1250,12642500,17781294,14225,1986,2
147.15714,-41.42983,149.18681,-21.14434,LAUNCESTON,MELBOURNE,Feb-86,31986,563,74.4,476,15225336,20464161,42992,1986,2
149.18681,-21.14434,122.2359,-17.9614,MELBOURNE,BURNIE,Feb-86,5888,176,84.9,378,2225664,2621512,6935,1986,2
149.18681,-21.14434,153.39999,-28.01667,MELBOURNE,GOLD COAST,Feb-86,11280,95,81.3,1330,15002400,18453137,13875,1986,2
149.18681,-21.14434,142.13649,-34.20684,MELBOURNE,MILDURA,Feb-86,3597,299,45.6,457,1643829,3604888,7888,1986,2
149.18681,-21.14434,148.0482,-22.0018,MELBOURNE,PERTH,Feb-86,27297,255,83.8,2706,73865682,88145205,32574,1986,2
149.18681,-21.14434,148.0482,-22.0018,MELBOURNE,SYDNEY,Feb-86,172936,1432,74.5,706,122092816,163882974,232129,1986,2
148.0482,-22.0018,148.0482,-22.0018,PERTH,SYDNEY,Feb-86,14487,112,85.8,3284,47575308,55449077,16885,1986,2
148.0482,-22.0018,149.18681,-21.14434,SUNSHINE COAST,MELBOURNE,Feb-86,704,24,53.3,1454,1023616,1920480,1321,1986,2
148.0482,-22.0018,148.0482,-22.0018,SUNSHINE COAST,SYDNEY,Feb-86,4099,101,64.3,837,3430863,5335712,6375,1986,2
148.0482,-22.0018,150.92905,-31.09048,SYDNEY,TOWNSVILLE,Feb-86,1618,22,74,1690,2734420,3695162,2186,1986,2
148.0482,-22.0018,150.92905,-31.09048,SYDNEY,WAGGA WAGGA,Feb-86,4795,144,64.3,367,1759765,2736804,7457,1986,2
138.59863,-34.92866,133.8807,-23.698,ADELAIDE,ALICE SPRINGS,Mar-86,14462,127,79.1,1316,19031992,24060673,18283,1986,3
138.59863,-34.92866,153.02107,-27.47013,ADELAIDE,BRISBANE,Mar-86,3692,43,78.5,1622,5988424,7628566,4703,1986,3
138.59863,-34.92866,149.12899,-35.282,ADELAIDE,CANBERRA,Mar-86,2769,34,73.7,972,2691468,3651924,3757,1986,3
138.59863,-34.92866,130.84178,-12.46283,ADELAIDE,DARWIN,Mar-86,1230,13,67.2,2619,3221370,4793705,1830,1986,3
138.59863,-34.92866,153.39999,-28.01667,ADELAIDE,GOLD COAST,Mar-86,1002,13,65.4,1607,1610214,2462101,1532,1986,3
138.59863,-34.92866,149.18681,-21.14434,ADELAIDE,MELBOURNE,Mar-86,65442,631,76.8,643,42079206,54790633,85211,1986,3
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,PERTH,Mar-86,19568,159,82.1,2120,41484160,50528819,23834,1986,3
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,SYDNEY,Mar-86,43290,373,84.3,1167,50519430,59928149,51352,1986,3
146.91647,-36.08078,148.0482,-22.0018,ALBURY,SYDNEY,Mar-86,14369,326,75.7,452,6494788,8579641,18982,1986,3
133.8807,-23.698,130.84178,-12.46283,ALICE SPRINGS,DARWIN,Mar-86,9619,117,57.4,1305,12552795,21868981,16758,1986,3
133.8807,-23.698,148.0482,-22.0018,ALICE SPRINGS,SYDNEY,Mar-86,4960,54,70.2,2022,10029120,14286496,7066,1986,3
153.02107,-27.47013,122.2359,-17.9614,BRISBANE,CAIRNS,Mar-86,1775,21,80.3,1391,2469025,3074751,2210,1986,3
153.02107,-27.47013,149.12899,-35.282,BRISBANE,CANBERRA,Mar-86,512,9,58.2,956,489472,841017,880,1986,3
153.02107,-27.47013,130.84178,-12.46283,BRISBANE,DARWIN,Mar-86,1132,16,47.7,2852,3228464,6768268,2373,1986,3
153.02107,-27.47013,149.18681,-21.14434,BRISBANE,MACKAY,Mar-86,2107,33,65.5,797,1679279,2563785,3217,1986,3
153.02107,-27.47013,149.18681,-21.14434,BRISBANE,MELBOURNE,Mar-86,28152,319,74.1,1381,38877912,52466818,37992,1986,3
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,PROSERPINE,Mar-86,3537,65,54.5,895,3165615,5808468,6490,1986,3
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,ROCKHAMPTON,Mar-86,22015,286,79.5,518,11403770,14344365,27692,1986,3
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,SYDNEY,Mar-86,104508,930,72.8,753,78694524,108096874,143555,1986,3
153.02107,-27.47013,150.92905,-31.09048,BRISBANE,TOWNSVILLE,Mar-86,35222,376,81.2,1112,39166864,48235054,43377,1986,3
122.2359,-17.9614,148.0482,-22.0018,BROOME,PERTH,Mar-86,852,14,86.1,1677,1428804,1659470,990,1986,3
122.2359,-17.9614,148.0482,-22.0018,CAIRNS,SYDNEY,Mar-86,1250,23,49.8,1971,2463750,4947289,2510,1986,3
149.12899,-35.282,149.18681,-21.14434,CANBERRA,MELBOURNE,Mar-86,33978,548,64.7,470,15969660,24682628,52516,1986,3
149.12899,-35.282,148.0482,-22.0018,CANBERRA,SYDNEY,Mar-86,50061,911,62.6,236,11814396,18872837,79970,1986,3
153.11414,-30.29628,148.0482,-22.0018,COFFS HARBOUR,SYDNEY,Mar-86,6253,174,69.6,443,2770079,3979999,8984,1986,3
130.84178,-12.46283,148.0482,-22.0018,DARWIN,SYDNEY,Mar-86,415,5,57.6,3155,1309325,2273134,720,1986,3
146.34639,-41.18056,149.18681,-21.14434,DEVONPORT,MELBOURNE,Mar-86,12031,338,76,412,4956772,6522068,15830,1986,3
148.60111,-32.25694,148.0482,-22.0018,DUBBO,SYDNEY,Mar-86,6398,164,74.4,310,1983380,2665833,8599,1986,3
153.39999,-28.01667,148.0482,-22.0018,GOLD COAST,SYDNEY,Mar-86,43992,465,77.8,680,29914560,38450591,56545,1986,3
147.32499,-42.88055,149.18681,-21.14434,HOBART,MELBOURNE,Mar-86,26412,358,68.1,618,16322616,23968599,38784,1986,3
121.46584,-30.74889,148.0482,-22.0018,KALGOORLIE,PERTH,Mar-86,7298,254,72.8,538,3926324,5393302,10025,1986,3
116.846,-20.736,148.0482,-22.0018,KARRATHA,PERTH,Mar-86,10722,220,70.4,1250,13402500,19037642,15230,1986,3
147.15714,-41.42983,149.18681,-21.14434,LAUNCESTON,MELBOURNE,Mar-86,36686,633,68.3,476,17462536,25567403,53713,1986,3
149.18681,-21.14434,122.2359,-17.9614,MELBOURNE,BURNIE,Mar-86,6434,208,78,378,2432052,3118015,8249,1986,3
149.18681,-21.14434,153.39999,-28.01667,MELBOURNE,GOLD COAST,Mar-86,13844,121,83.8,1330,18412520,21971981,16520,1986,3
149.18681,-21.14434,142.13649,-34.20684,MELBOURNE,MILDURA,Mar-86,4347,299,55.8,457,1986579,3560177,7790,1986,3
149.18681,-21.14434,142.13649,-34.20684,MELBOURNE,NEWCASTLE,Mar-86,0,1,0,836,0,0,0,1986,3
149.18681,-21.14434,148.0482,-22.0018,MELBOURNE,PERTH,Mar-86,28649,272,84.2,2706,77524194,92071489,34025,1986,3
149.18681,-21.14434,148.0482,-22.0018,MELBOURNE,SYDNEY,Mar-86,178467,1475,72.8,706,125997702,173073766,245147,1986,3
148.0482,-22.0018,148.0482,-22.0018,PERTH,SYDNEY,Mar-86,14047,111,84.8,3284,46130348,54398995,16565,1986,3
148.0482,-22.0018,149.18681,-21.14434,SUNSHINE COAST,MELBOURNE,Mar-86,953,28,62,1454,1385662,2234939,1537,1986,3
148.0482,-22.0018,148.0482,-22.0018,SUNSHINE COAST,SYDNEY,Mar-86,5384,126,67.7,837,4506408,6656437,7953,1986,3
148.0482,-22.0018,150.92905,-31.09048,SYDNEY,TOWNSVILLE,Mar-86,3469,44,79.9,1690,5862610,7337434,4342,1986,3
148.0482,-22.0018,150.92905,-31.09048,SYDNEY,WAGGA WAGGA,Mar-86,5909,162,70.5,367,2168603,3076033,8382,1986,3
138.59863,-34.92866,133.8807,-23.698,ADELAIDE,ALICE SPRINGS,Apr-86,15058,124,83.8,1316,19816328,23647169,17969,1986,4
138.59863,-34.92866,153.02107,-27.47013,ADELAIDE,BRISBANE,Apr-86,3776,44,75.7,1622,6124672,8090716,4988,1986,4
138.59863,-34.92866,149.12899,-35.282,ADELAIDE,CANBERRA,Apr-86,2514,33,68.6,972,2443608,3562111,3665,1986,4
138.59863,-34.92866,130.84178,-12.46283,ADELAIDE,DARWIN,Apr-86,1147,13,61.3,2619,3003993,4900478,1871,1986,4
138.59863,-34.92866,153.39999,-28.01667,ADELAIDE,GOLD COAST,Apr-86,637,12,55.7,1607,1023659,1837808,1144,1986,4
138.59863,-34.92866,149.18681,-21.14434,ADELAIDE,MELBOURNE,Apr-86,61314,686,70.7,643,39424902,55763652,86724,1986,4
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,PERTH,Apr-86,18489,157,80.8,2120,39196680,48510743,22882,1986,4
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,SYDNEY,Apr-86,38044,356,82.3,1167,44397348,53945745,46226,1986,4
146.91647,-36.08078,148.0482,-22.0018,ALBURY,SYDNEY,Apr-86,13677,312,75.9,452,6182004,8144933,18020,1986,4
133.8807,-23.698,130.84178,-12.46283,ALICE SPRINGS,DARWIN,Apr-86,10316,129,56.4,1305,13462380,23869468,18291,1986,4
133.8807,-23.698,148.0482,-22.0018,ALICE SPRINGS,SYDNEY,Apr-86,6171,62,66.1,2022,12477762,18877098,9336,1986,4
153.02107,-27.47013,122.2359,-17.9614,BRISBANE,CAIRNS,Apr-86,1154,16,69.7,1391,1605214,2303033,1656,1986,4
153.02107,-27.47013,149.12899,-35.282,BRISBANE,CANBERRA,Apr-86,452,8,61.4,956,432112,703765,736,1986,4
153.02107,-27.47013,130.84178,-12.46283,BRISBANE,DARWIN,Apr-86,2205,24,61,2852,6288660,10309279,3615,1986,4
153.02107,-27.47013,149.18681,-21.14434,BRISBANE,MACKAY,Apr-86,1688,40,65.6,797,1345336,2050817,2573,1986,4
153.02107,-27.47013,149.18681,-21.14434,BRISBANE,MELBOURNE,Apr-86,29082,320,75.4,1381,40162242,53265573,38570,1986,4
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,PERTH,Apr-86,237,2,82.3,3615,856755,1041015,288,1986,4
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,PROSERPINE,Apr-86,3340,65,52.4,895,2989300,5704771,6374,1986,4
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,ROCKHAMPTON,Apr-86,21601,287,76.6,518,11189318,14607465,28200,1986,4
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,SYDNEY,Apr-86,102921,937,74.4,753,77499513,104166012,138335,1986,4
153.02107,-27.47013,150.92905,-31.09048,BRISBANE,TOWNSVILLE,Apr-86,37471,390,86.5,1112,41667752,48170812,43319,1986,4
122.2359,-17.9614,148.0482,-22.0018,BROOME,PERTH,Apr-86,662,11,82.2,1677,1110174,1350577,805,1986,4
122.2359,-17.9614,148.0482,-22.0018,CAIRNS,SYDNEY,Apr-86,2336,29,69.1,1971,4604256,6663178,3381,1986,4
149.12899,-35.282,149.18681,-21.14434,CANBERRA,MELBOURNE,Apr-86,36313,502,67.6,470,17067110,25247204,53717,1986,4
149.12899,-35.282,148.0482,-22.0018,CANBERRA,SYDNEY,Apr-86,51248,962,62.1,236,12094528,19475890,82525,1986,4
153.11414,-30.29628,148.0482,-22.0018,COFFS HARBOUR,SYDNEY,Apr-86,6048,160,73,443,2679264,3670225,8285,1986,4
130.84178,-12.46283,148.0482,-22.0018,DARWIN,SYDNEY,Apr-86,310,6,39.7,3155,978050,2463602,781,1986,4
146.34639,-41.18056,149.18681,-21.14434,DEVONPORT,MELBOURNE,Apr-86,13125,385,72.2,412,5407500,7489612,18179,1986,4
148.60111,-32.25694,148.0482,-22.0018,DUBBO,SYDNEY,Apr-86,6628,166,76.2,310,2054680,2696430,8698,1986,4
153.39999,-28.01667,148.0482,-22.0018,GOLD COAST,SYDNEY,Apr-86,41904,449,78.1,680,28494720,36484917,53654,1986,4
147.32499,-42.88055,149.18681,-21.14434,HOBART,MELBOURNE,Apr-86,24241,311,76.6,618,14980938,19557360,31646,1986,4
121.46584,-30.74889,148.0482,-22.0018,KALGOORLIE,PERTH,Apr-86,7383,262,70.6,538,3972054,5626139,10458,1986,4
116.846,-20.736,148.0482,-22.0018,KARRATHA,PERTH,Apr-86,11458,222,74.6,1250,14322500,19199062,15359,1986,4
147.15714,-41.42983,149.18681,-21.14434,LAUNCESTON,MELBOURNE,Apr-86,31732,609,70.6,476,15104432,21394380,44946,1986,4
149.18681,-21.14434,122.2359,-17.9614,MELBOURNE,BURNIE,Apr-86,6446,217,72.3,378,2436588,3370108,8916,1986,4
149.18681,-21.14434,153.39999,-28.01667,MELBOURNE,GOLD COAST,Apr-86,12179,115,80,1330,16198070,20247588,15224,1986,4
149.18681,-21.14434,142.13649,-34.20684,MELBOURNE,MILDURA,Apr-86,4356,298,53.3,457,1990692,3734882,8173,1986,4
149.18681,-21.14434,148.0482,-22.0018,MELBOURNE,PERTH,Apr-86,29806,289,78,2706,80655036,103403892,38213,1986,4
149.18681,-21.14434,148.0482,-22.0018,MELBOURNE,SYDNEY,Apr-86,177759,1578,71.4,706,125497854,175767303,248962,1986,4
148.0482,-22.0018,148.0482,-22.0018,PERTH,SYDNEY,Apr-86,15765,125,81.6,3284,51772260,63446397,19320,1986,4
148.0482,-22.0018,149.18681,-21.14434,SUNSHINE COAST,MELBOURNE,Apr-86,791,23,48.2,1454,1150114,2386129,1641,1986,4
148.0482,-22.0018,148.0482,-22.0018,SUNSHINE COAST,SYDNEY,Apr-86,4449,118,59.6,837,3723813,6248008,7465,1986,4
148.0482,-22.0018,150.92905,-31.09048,SYDNEY,TOWNSVILLE,Apr-86,3503,47,75.2,1690,5920070,7872434,4658,1986,4
148.0482,-22.0018,150.92905,-31.09048,SYDNEY,WAGGA WAGGA,Apr-86,5852,161,69.1,367,2147684,3108081,8469,1986,4
138.59863,-34.92866,133.8807,-23.698,ADELAIDE,ALICE SPRINGS,May-86,16465,123,85.6,1316,21667940,25313014,19235,1986,5
138.59863,-34.92866,153.02107,-27.47013,ADELAIDE,BRISBANE,May-86,4313,49,77.6,1622,6995686,9015059,5558,1986,5
138.59863,-34.92866,149.12899,-35.282,ADELAIDE,CANBERRA,May-86,2463,29,74.7,972,2394036,3204867,3297,1986,5
138.59863,-34.92866,130.84178,-12.46283,ADELAIDE,DARWIN,May-86,1257,12,72.7,2619,3292083,4528312,1729,1986,5
138.59863,-34.92866,153.39999,-28.01667,ADELAIDE,GOLD COAST,May-86,1727,18,79.9,1607,2775289,3473453,2161,1986,5
138.59863,-34.92866,149.18681,-21.14434,ADELAIDE,MELBOURNE,May-86,67382,699,75.2,643,43326626,57615194,89604,1986,5
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,PERTH,May-86,16755,150,76.4,2120,35520600,46492932,21931,1986,5
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,SYDNEY,May-86,41700,385,81.6,1167,48663900,59637132,51103,1986,5
146.91647,-36.08078,148.0482,-22.0018,ALBURY,SYDNEY,May-86,12980,274,78.6,452,5866960,7464326,16514,1986,5
133.8807,-23.698,130.84178,-12.46283,ALICE SPRINGS,DARWIN,May-86,13111,133,64.5,1305,17109855,26526907,20327,1986,5
133.8807,-23.698,148.0482,-22.0018,ALICE SPRINGS,SYDNEY,May-86,6034,60,75.3,2022,12200748,16202853,8013,1986,5
153.02107,-27.47013,122.2359,-17.9614,BRISBANE,CAIRNS,May-86,1663,18,78.4,1391,2313233,2950552,2121,1986,5
153.02107,-27.47013,149.12899,-35.282,BRISBANE,CANBERRA,May-86,520,8,61.2,956,497120,812288,850,1986,5
153.02107,-27.47013,130.84178,-12.46283,BRISBANE,DARWIN,May-86,3027,27,68.4,2852,8633004,12621351,4425,1986,5
153.02107,-27.47013,149.18681,-21.14434,BRISBANE,MACKAY,May-86,2375,45,79.6,797,1892875,2377984,2984,1986,5
153.02107,-27.47013,149.18681,-21.14434,BRISBANE,MELBOURNE,May-86,34237,367,75.8,1381,47281297,62376381,45168,1986,5
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,PROSERPINE,May-86,5119,77,61.5,895,4581505,7449602,8324,1986,5
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,ROCKHAMPTON,May-86,22148,297,74.9,518,11472664,15317308,29570,1986,5
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,SYDNEY,May-86,108975,1029,72.6,753,82058175,113027789,150103,1986,5
153.02107,-27.47013,150.92905,-31.09048,BRISBANE,TOWNSVILLE,May-86,37743,403,85,1112,41970216,49376725,44404,1986,5
122.2359,-17.9614,148.0482,-22.0018,BROOME,PERTH,May-86,587,10,82.7,1677,984399,1190325,710,1986,5
122.2359,-17.9614,148.0482,-22.0018,CAIRNS,SYDNEY,May-86,2751,25,76.1,1971,5422221,7125126,3615,1986,5
149.12899,-35.282,149.18681,-21.14434,CANBERRA,MELBOURNE,May-86,36521,511,65.6,470,17164870,26165960,55672,1986,5
149.12899,-35.282,148.0482,-22.0018,CANBERRA,SYDNEY,May-86,55057,976,64.1,236,12993452,20270596,85892,1986,5
153.11414,-30.29628,148.0482,-22.0018,COFFS HARBOUR,SYDNEY,May-86,6487,164,77.4,443,2873741,3712844,8381,1986,5
130.84178,-12.46283,148.0482,-22.0018,DARWIN,SYDNEY,May-86,1203,16,49.3,3155,3795465,7698712,2440,1986,5
146.34639,-41.18056,149.18681,-21.14434,DEVONPORT,MELBOURNE,May-86,12818,407,66.2,412,5281016,7977366,19363,1986,5
148.60111,-32.25694,148.0482,-22.0018,DUBBO,SYDNEY,May-86,6054,157,74.1,310,1876740,2532713,8170,1986,5
153.39999,-28.01667,148.0482,-22.0018,GOLD COAST,SYDNEY,May-86,44968,492,75.2,680,30578240,40662553,59798,1986,5
147.32499,-42.88055,149.18681,-21.14434,HOBART,MELBOURNE,May-86,21324,300,68.3,618,13178232,19294630,31221,1986,5
121.46584,-30.74889,148.0482,-22.0018,KALGOORLIE,PERTH,May-86,7288,263,69.4,538,3920944,5649775,10501,1986,5
116.846,-20.736,148.0482,-22.0018,KARRATHA,PERTH,May-86,11645,247,67.5,1250,14556250,21564815,17252,1986,5
